acctnum	gender	state	zip
48962	F	NH	03865
48963	F	NH	03809
48964	F	MA	01776
48965	F	PA	19126
48966	M	VT	05401
48967	M	NJ	07755
48968	F	PA	19124
48969	F	MA	01463
48970	F	NJ	07885
48971	F	NJ	07605
48972	M	MD	20715
48973	F	PA	18332
48974	M	NY	14057
48975	F	NY	14061
48976	F	RI	02917
48977	F	NY	10956
48978	F	PA	19152
48979	F	MD	20784
48980	F	MA	02659
48981	M	NJ	07874
48982	F	NY	11727
48983	F	NY	11104
48984	M	CT	06114
48985	F	NJ	08232
48986	F	NY	10573
48987	F	NJ	08840
48988	F	MD	20785
48989	F	NY	11743
48990	M	MA	01604
48991	F	MD	21227
48992	F	NY	11374
48993	M	PA	18018
48994	M	NY	11201
48995	F	NJ	08330
48996	M	MD	21047
48997	F	NY	11710
48998	F	NY	11790
48999	M	MA	01020
49000	F	PA	18966
49001	F	MD	21114
49002	F	NH	03222
49003	M	NY	11771
49004	F	NY	10034
49005	M	PA	19341
49006	F	PA	19608
49007	F	NJ	08527
49008	M	NY	10312
49009	F	PA	17020
49010	M	PA	19120
49011	F	NJ	08638
49012	F	NY	11579
49013	F	NJ	07503
49014	F	MD	21204
49015	F	NJ	08020
49016	F	PA	19090
49017	F	NY	14226
49018	F	NY	11231
49019	M	PA	18049
49020	F	PA	15116
49021	M	NY	12211
49022	M	MD	21215
49023	F	NY	10312
49024	M	MD	21208
49025	M	NJ	08037
49026	F	NJ	08525
49027	F	NJ	08722
49028	F	PA	17701
49029	F	PA	15235
49030	F	NY	11787
49031	F	PA	19119
49032	F	NY	10021
49033	F	NJ	08225
49034	F	NY	11234
49035	M	MD	21108
49036	M	NY	11234
49037	F	MD	20853
49038	M	NY	10956
49039	F	MA	02327
49040	F	MA	02050
49041	F	NJ	08002
49042	M	NY	11420
49043	M	CT	06612
49044	M	NY	10920
49045	M	NY	10468
49046	M	PA	19136
49047	F	NY	10016
49048	F	NJ	07047
49049	M	NJ	07871
49050	F	NJ	08014
49051	F	NY	10021
49052	F	NJ	08107
49053	F	NY	10605
49054	M	MD	21228
49055	M	MA	01506
49056	F	NJ	07458
49057	F	NJ	08022
49058	M	NY	10703
49059	F	NY	11226
49060	F	NJ	07748
49061	M	MD	21093
49062	F	PA	16150
49063	F	NH	03031
49064	F	NJ	07410
49065	F	NJ	07928
49066	F	MA	02178
49067	F	PA	19116
49068	F	NY	14092
49069	F	NY	11432
49070	F	MD	21093
49071	F	PA	18336
49072	F	NJ	08820
49073	F	PA	19403
49074	M	NJ	07746
49075	F	NJ	08701
49076	F	NY	14411
49077	F	NJ	07081
49078	F	PA	18324
49079	F	NJ	08619
49080	M	NH	03042
49081	F	NJ	08003
49082	M	NY	10023
49083	F	NJ	08859
49084	F	PA	19020
49085	F	MD	21042
49086	F	NY	12946
49087	F	NY	11377
49088	F	NY	11787
49089	M	PA	18069
49090	F	MA	01960
49091	F	MA	02368
49092	F	NJ	08096
49093	F	NJ	07836
49094	F	PA	19073
49095	F	CT	06906
49096	M	NY	11801
49097	F	MD	21045
49098	F	CT	06450
49099	F	MD	20901
49100	M	PA	19119
49101	M	MD	21210
49102	M	PA	19115
49103	M	NJ	07111
49104	F	CT	06351
49105	F	PA	19146
49106	M	NJ	07928
49107	F	NY	12701
49108	M	CT	06704
49109	F	NY	10462
49110	M	NY	10465
49111	M	PA	19320
49112	M	PA	19355
49113	M	PA	19131
49114	F	NJ	07076
49115	F	CT	06896
49116	F	NJ	08861
49117	F	CT	06071
49118	F	NJ	08260
49119	M	NY	14141
49120	F	MA	02115
49121	F	CT	06478
49122	F	NJ	07011
49123	F	NJ	07023
49124	F	NY	11357
49125	M	CT	06804
49126	F	NY	11366
49127	F	NY	11201
49128	F	PA	15219
49129	M	NY	14616
49130	M	NY	10306
49131	M	NY	11385
49132	M	PA	19067
49133	M	PA	16749
49134	F	NY	11746
49135	F	PA	19446
49136	M	RI	02814
49137	F	NJ	07066
49138	M	NY	10970
49139	M	NY	10962
49140	F	PA	15005
49141	M	PA	19014
49142	F	NJ	07470
49143	F	MD	21122
49144	M	PA	15220
49145	M	NY	10956
49146	F	MD	20814
49147	F	MD	20904
49148	F	CT	06902
49149	F	NY	14227
49150	M	NJ	08736
49151	M	PA	17011
49152	F	MA	01603
49153	F	NJ	08035
49154	F	NH	03858
49155	M	NY	10543
49156	F	NJ	07052
49157	F	NJ	08251
49158	M	PA	15145
49159	F	VT	05478
49160	F	NY	11793
49161	M	NY	10541
49162	F	NY	11040
49163	F	NY	14215
49164	M	MA	02740
49165	F	DE	19966
49166	F	NY	11220
49167	F	CT	06043
49168	F	PA	17110
49169	M	NY	11369
49170	F	PA	19026
49171	F	NY	10930
49172	M	NY	11530
49173	F	NJ	07946
49174	F	NY	10940
49175	F	NJ	08753
49176	M	NY	11942
49177	F	PA	15108
49178	M	NJ	07470
49179	F	NY	12078
49180	F	NJ	07946
49181	M	MA	01524
49182	F	NY	11776
49183	F	NY	11743
49184	F	ME	04967
49185	M	MD	21045
49186	F	PA	19053
49187	M	PA	19063
49188	F	NY	11758
49189	F	NY	14886
49190	F	PA	19403
49191	M	PA	17038
49192	M	ME	04426
49193	F	PA	19403
49194	F	NJ	08861
49195	F	PA	15143
49196	F	NY	10543
49197	M	PA	17061
49198	F	PA	15557
49199	M	NY	12801
49200	F	NJ	08012
49201	M	NY	12077
49202	F	PA	19152
49203	M	MD	20676
49204	F	PA	15650
49205	F	MA	02155
49206	M	NH	03820
49207	F	PA	17109
49208	F	NY	11766
49209	F	NY	10028
49210	F	NY	10003
49211	F	NY	10591
49212	F	MD	21102
49213	F	PA	18072
49214	F	NY	11735
49215	F	NY	14830
49216	M	NY	10511
49217	M	NJ	07443
49218	F	MD	20854
49219	F	MA	02176
49220	F	NJ	08820
49221	M	NY	11697
49222	F	NY	11753
49223	M	NJ	08559
49224	F	NY	11554
49225	F	NY	14224
49226	F	PA	15241
49227	M	DE	19973
49228	M	PA	17325
49229	F	NY	10990
49230	F	DE	19810
49231	F	NY	12928
49232	M	NJ	08824
49233	F	DE	19810
49234	F	NY	11201
49235	M	NJ	08831
49236	F	NY	11570
49237	F	DC	20037
49238	M	NJ	07067
49239	F	NJ	08055
49240	F	NY	10019
49241	F	PA	19114
49242	M	NJ	07036
49243	F	MD	20723
49244	M	PA	19149
49245	M	CT	06098
49246	F	NY	11934
49247	M	NY	11793
49248	F	NJ	07465
49249	F	NJ	08360
49250	F	MA	01040
49251	F	NY	11001
49252	M	MD	20910
49253	F	NJ	07111
49254	M	NY	12401
49255	M	MD	21012
49256	F	PA	19147
49257	M	MA	02339
49258	F	MA	02368
49259	M	NY	11435
49260	F	NJ	08201
49261	F	NY	10461
49262	M	CT	06430
49263	M	NY	12110
49264	F	NY	10028
49265	M	NJ	07102
49266	F	NJ	08034
49267	M	PA	16442
49268	F	NJ	08360
49269	F	CT	06484
49270	F	PA	16509
49271	M	NY	12309
49272	F	NY	11554
49273	F	NY	11565
49274	F	NY	13820
49275	M	NJ	07430
49276	M	PA	17113
49277	F	PA	18938
49278	F	NJ	08003
49279	M	MA	01520
49280	F	PA	16059
49281	F	PA	18018
49282	M	NY	10469
49283	M	NJ	07450
49284	F	NY	11419
49285	M	MD	21215
49286	M	NY	11790
49287	F	NJ	08247
49288	F	MD	20817
49289	F	NJ	08035
49290	M	MD	20735
49291	F	PA	19380
49292	M	PA	19073
49293	M	NY	10583
49294	F	MD	21221
49295	M	NY	10956
49296	M	NY	10314
49297	F	NY	10462
49298	M	MD	20735
49299	F	NY	11566
49300	M	PA	17978
49301	F	PA	18201
49302	F	NJ	08016
49303	M	NY	11415
49304	F	CT	06256
49305	F	NH	03242
49306	F	PA	15025
49307	F	PA	15243
49308	F	NJ	08723
49309	F	NY	14036
49310	F	MD	20852
49311	F	MD	21136
49312	F	NY	11968
49313	F	PA	18621
49314	F	CT	06010
49315	F	NJ	07407
49316	F	NY	12180
49317	F	NY	10805
49318	F	MD	21030
49319	M	NJ	08049
49320	F	NY	10977
49321	F	NY	11550
49322	M	CT	06497
49323	M	PA	16701
49324	F	PA	16803
49325	F	MA	01880
49326	F	MD	21122
49327	F	NY	13624
49328	M	NY	11791
49329	F	MD	21208
49330	F	RI	02885
49331	F	MA	02061
49332	F	PA	17042
49333	F	MA	01845
49334	M	CT	06040
49335	F	PA	16648
49336	F	MA	02050
49337	M	NY	11697
49338	F	PA	19382
49339	F	PA	15106
49340	F	NJ	07068
49341	F	NY	11375
49342	F	MA	01030
49343	F	NJ	08724
49344	M	MA	01570
49345	F	NY	13126
49346	F	PA	19075
49347	F	MA	02171
49348	F	NY	11590
49349	M	NJ	07036
49350	M	NJ	08822
49351	M	NY	11967
49352	F	MD	21157
49353	F	PA	15217
49354	M	NY	12018
49355	F	CT	06783
49356	F	NH	03110
49357	F	PA	19111
49358	F	CT	06111
49359	F	NY	11704
49360	F	PA	19073
49361	M	NY	10475
49362	F	NY	10013
49363	F	NJ	07013
49364	M	PA	19341
49365	F	NY	11542
49366	F	NY	10465
49367	F	NJ	08021
49368	M	MD	20895
49369	F	NY	11697
49370	M	NJ	08755
49371	F	NJ	07724
49372	F	NJ	07059
49373	M	MA	02633
49374	M	NY	11010
49375	F	MD	21236
49376	F	MD	21144
49377	F	NJ	07656
49378	F	NJ	08204
49379	F	NY	11706
49380	F	PA	19422
49381	F	CT	06497
49382	F	NY	11364
49383	M	MD	21117
49384	F	PA	19136
49385	M	PA	18411
49386	F	CT	06089
49387	F	PA	18966
49388	F	PA	19152
49389	M	DC	20032
49390	M	NJ	07112
49391	F	NY	11746
49392	F	NY	11590
49393	F	NH	03452
49394	M	NY	12018
49395	M	NY	11209
49396	F	NY	11001
49397	F	MA	01588
49398	F	PA	19003
49399	M	CT	06118
49400	F	NJ	07023
49401	F	NY	11209
49402	M	DC	20018
49403	F	NY	11747
49404	M	NY	11426
49405	F	PA	17972
49406	F	NY	10703
49407	F	NY	10583
49408	F	NY	14303
49409	F	NJ	07701
49410	F	NY	10456
49411	F	NY	11516
49412	F	CT	06424
49413	M	CT	06441
49414	F	NJ	08829
49415	F	NY	11105
49416	F	NY	11797
49417	F	PA	19085
49418	F	NJ	07010
49419	F	PA	19018
49420	F	NY	11804
49421	M	NY	10701
49422	M	NY	10566
49423	F	NY	10465
49424	F	NJ	08046
49425	F	NJ	08817
49426	M	NJ	07110
49427	M	NJ	08071
49428	M	CT	06612
49429	F	MA	02067
49430	F	NY	12571
49431	F	PA	19446
49432	M	NJ	08753
49433	F	NJ	08204
49434	M	MA	02174
49435	F	NY	11209
49436	F	NY	11722
49437	M	NJ	08854
49438	F	NJ	07083
49439	F	NY	14526
49440	F	CT	06790
49441	F	PA	19149
49442	F	NY	10021
49443	M	MD	20878
49444	F	PA	19141
49445	F	NY	12590
49446	M	NJ	07112
49447	M	CT	06040
49448	M	PA	19426
49449	F	NY	11234
49450	M	NJ	07762
49451	M	NY	10605
49452	F	NY	10541
49453	F	NY	14150
49454	F	PA	19074
49455	M	NJ	07753
49456	F	NJ	07945
49457	F	MD	21217
49458	F	NJ	07974
49459	F	MD	21108
49460	F	PA	19061
49461	F	NY	11362
49462	F	NJ	07439
49463	F	NY	11003
49464	F	PA	18969
49465	M	CT	06525
49466	F	NY	11572
49467	M	NY	13820
49468	M	MA	02158
49469	M	CT	06419
49470	F	NJ	07950
49471	M	PA	16509
49472	F	PA	15363
49473	F	NJ	08094
49474	M	NY	14526
49475	F	NY	10541
49476	F	MD	21236
49477	F	NY	11727
49478	F	PA	17701
49479	M	MD	20720
49480	M	NY	14850
49481	F	PA	18017
49482	M	ME	04605
49483	M	NJ	07746
49484	F	MA	01776
49485	M	NY	14222
49486	F	NJ	07662
49487	F	MA	02050
49488	F	CT	06340
49489	F	PA	19401
49490	F	NY	11356
49491	M	MA	02171
49492	F	NJ	08530
49493	F	NY	11218
49494	F	PA	15205
49495	F	NY	10469
49496	F	NY	11414
49497	F	NJ	08107
49498	F	NY	12211
49499	F	NJ	08731
49500	F	PA	19007
49501	F	NJ	08812
49502	F	MD	20878
49503	F	NJ	08085
49504	F	PA	17113
49505	F	PA	19136
49506	F	NJ	07305
49507	F	NJ	07747
49508	F	MD	20748
49509	F	PA	19422
49510	F	NJ	08021
49511	F	MA	01970
49512	M	CT	06062
49513	F	MA	01821
49514	F	NY	10502
49515	F	NY	11021
49516	F	PA	19038
49517	F	NJ	07450
49518	F	NJ	08820
49519	M	NY	12436
49520	M	MA	01080
49521	F	NJ	08008
49522	F	NJ	07090
49523	M	NJ	07016
49524	F	PA	15015
49525	F	NY	12514
49526	F	NY	10036
49527	F	MD	20781
49528	F	NJ	07018
49529	F	NJ	08807
49530	M	NJ	08402
49531	F	PA	17313
49532	F	PA	19301
49533	M	MA	01775
49534	F	MA	01832
49535	M	MD	21234
49536	M	PA	19380
49537	F	CT	06001
49538	F	NY	11580
49539	F	MA	02382
49540	F	NY	10704
49541	M	NJ	07739
49542	M	NJ	07726
49543	M	NY	10589
49544	M	CT	06380
49545	F	NJ	08801
49546	F	NY	12409
49547	F	NY	11203
49548	M	MA	02642
49549	F	NY	10011
49550	M	NJ	07307
49551	F	RI	02842
49552	F	NJ	07701
49553	M	NY	14227
49554	F	NY	12603
49555	F	PA	19380
49556	M	NY	11207
49557	F	PA	19050
49558	F	NY	11234
49559	M	MA	02632
49560	M	NY	11379
49561	F	PA	15102
49562	F	NY	11010
49563	F	NJ	07621
49564	F	CT	06517
49565	M	NY	13035
49566	M	PA	19026
49567	F	PA	17325
49568	F	NY	11741
49569	M	MA	02130
49570	F	MA	01970
49571	M	MA	01826
49572	F	NJ	07675
49573	F	NY	11803
49574	F	PA	19087
49575	M	RI	02860
49576	F	PA	18702
49577	F	PA	19003
49578	F	NY	10579
49579	M	NY	14075
49580	F	NJ	08542
49581	F	NJ	08619
49582	M	NY	10989
49583	F	PA	19030
49584	F	MA	01966
49585	M	NJ	07410
49586	F	NJ	07630
49587	F	NY	11368
49588	M	NJ	07922
49589	M	MA	01701
49590	F	DC	20003
49591	M	NJ	08107
49592	F	PA	19530
49593	F	MA	02780
49594	M	CT	06880
49595	F	NY	11435
49596	M	DE	19901
49597	F	NY	11373
49598	F	NY	10023
49599	M	NY	10016
49600	M	NY	12164
49601	M	MA	01824
49602	M	VI	00840
49603	F	CT	06052
49604	F	NJ	07306
49605	M	NY	13861
49606	F	DE	19803
49607	M	MD	21042
49608	M	NY	11215
49609	F	MD	21122
49610	M	MD	20814
49611	F	MD	21207
49612	F	NJ	08402
49613	F	NJ	07843
49614	F	NY	14052
49615	F	NY	10583
49616	F	MD	21009
49617	M	NJ	08035
49618	F	NJ	07011
49619	F	NY	11590
49620	F	CT	06360
49621	F	NJ	08033
49622	M	MD	20878
49623	F	NJ	08701
49624	F	MA	02146
49625	F	PA	17201
49626	F	MD	21228
49627	M	NY	10462
49628	M	MA	02169
49629	M	NJ	07631
49630	F	NY	11771
49631	F	CT	06705
49632	F	NY	10701
49633	F	NY	11235
49634	F	NY	10314
49635	M	MD	21117
49636	F	NJ	08753
49637	M	NJ	07013
49638	F	NY	13031
49639	F	CT	06708
49640	F	NY	14225
49641	F	NJ	08752
49642	F	NJ	08901
49643	F	NY	11697
49644	F	PA	15037
49645	M	NY	11210
49646	M	MD	21035
49647	F	NJ	08401
49648	F	CT	06854
49649	F	DE	19701
49650	F	NJ	07901
49651	M	PA	19111
49652	M	NY	11354
49653	F	MA	01923
49654	M	PA	16063
49655	M	MA	02540
49656	M	MA	02536
49657	F	NY	12428
49658	M	NY	12477
49659	F	NY	10956
49660	F	CT	06410
49661	F	NY	11209
49662	F	MD	21234
49663	F	NJ	08831
49664	M	NY	11784
49665	F	MA	01040
49666	F	MA	01890
49667	F	NY	10306
49668	M	NJ	07643
49669	F	MD	20721
49670	M	NY	10992
49671	M	MA	01001
49672	F	PA	19064
49673	M	NY	11235
49674	F	MD	20815
49675	F	NY	10710
49676	F	PA	19044
49677	F	VT	05641
49678	F	NJ	07009
49679	F	ME	03904
49680	F	NJ	07410
49681	M	PA	19064
49682	M	NJ	07928
49683	F	NY	11710
49684	F	PA	19040
49685	F	NY	10472
49686	M	NY	11581
49687	F	MA	02359
49688	F	NY	11580
49689	M	CT	06830
49690	F	NY	10977
49691	F	NY	10033
49692	M	NJ	08077
49693	F	NJ	07417
49694	F	NJ	08077
49695	M	NJ	07755
49696	F	NY	11210
49697	F	PA	19111
49698	F	PA	15330
49699	F	NY	11788
49700	F	MA	01803
49701	M	NY	13212
49702	F	PA	19150
49703	F	NJ	07066
49704	M	NJ	07825
49705	F	NJ	07675
49706	F	NY	11581
49707	F	NJ	07801
49708	F	NJ	07016
49709	M	NJ	07728
49710	M	NJ	08052
49711	M	PA	19074
49712	F	NJ	07738
49713	M	NY	11732
49714	F	NY	11239
49715	M	NJ	07960
49716	F	NY	11106
49717	F	NY	11777
49718	F	NJ	07110
49719	M	NY	13104
49720	M	CT	06812
49721	F	NJ	07041
49722	F	PA	15102
49723	F	NJ	07874
49724	F	CT	06450
49725	M	NY	11557
49726	M	PA	19020
49727	F	NY	11219
49728	F	NJ	08210
49729	F	PA	17552
49730	F	NY	11572
49731	F	DC	20019
49732	F	PA	15673
49733	F	NY	12603
49734	F	NJ	07871
49735	F	NY	14202
49736	M	PA	19087
49737	F	MD	21216
49738	F	NY	11738
49739	F	NY	11542
49740	F	NJ	08831
49741	F	MD	20664
49742	F	MD	21029
49743	F	MD	21212
49744	M	NY	11229
49745	M	NJ	07410
49746	M	NJ	07711
49747	F	NY	11226
49748	F	NY	11501
49749	F	NY	10705
49750	F	NJ	08057
49751	M	NJ	08807
49752	F	NY	14223
49753	F	MA	01337
49754	F	PA	19057
49755	F	NJ	08109
49756	F	PA	15122
49757	F	PA	17201
49758	M	CT	06430
49759	M	NJ	07753
49760	M	CT	06840
49761	F	NJ	07208
49762	M	NY	10128
49763	F	MA	02347
49764	F	CT	06066
49765	F	CT	06460
49766	F	NY	11379
49767	F	PA	18436
49768	M	MA	02141
49769	F	NJ	07438
49770	F	CT	06232
49771	F	PA	15672
49772	M	ME	03910
49773	F	PA	19382
49774	F	NJ	08109
49775	F	PA	19020
49776	F	NJ	07054
49777	F	NY	10463
49778	F	NY	11213
49779	F	NY	10605
49780	M	PA	18840
49781	M	NY	12020
49782	F	NJ	08554
49783	F	NJ	07036
49784	M	NY	11971
49785	M	NJ	07631
49786	M	NY	11364
49787	F	PA	19152
49788	F	NY	11762
49789	F	MA	01803
49790	F	NJ	07632
49791	F	MA	02790
49792	F	PA	18969
49793	M	PA	16001
49794	F	NY	12189
49795	M	NY	11220
49796	F	NY	12051
49797	M	PA	17023
49798	M	PA	18914
49799	F	NJ	07675
49800	M	DE	19810
49801	F	MA	01844
49802	M	MA	01833
49803	F	MD	20852
49804	F	CT	06830
49805	M	MD	21227
49806	F	NY	11561
49807	F	DE	19802
49808	F	NJ	07016
49809	M	NJ	08731
49810	F	NY	13027
49811	F	NJ	07405
49812	M	NY	11791
49813	F	PA	19073
49814	M	NY	14006
49815	F	NY	11516
49816	F	NY	12309
49817	F	MD	21012
49818	F	MA	02107
49819	M	NJ	07011
49820	M	NJ	07055
49821	F	PA	19143
49822	F	NY	11356
49823	F	NY	14226
49824	F	NJ	08003
49825	F	NY	11355
49826	F	NY	11435
49827	F	NJ	08701
49828	M	NY	11550
49829	M	NY	10603
49830	F	PA	15232
49831	F	MA	02161
49832	M	CT	06811
49833	F	PA	19139
49834	F	NY	11229
49835	F	MA	02740
49836	M	NY	10003
49837	F	PA	19136
49838	F	PA	18104
49839	F	PA	19320
49840	F	MA	02173
49841	F	NJ	07652
49842	F	NY	10573
49843	F	DE	19901
49844	M	MD	21133
49845	M	PA	18042
49846	F	NY	11901
49847	F	PA	19116
49848	F	MA	01844
49849	F	NJ	07062
49850	F	NY	12203
49851	M	NY	11367
49852	F	NY	14111
49853	F	MA	01824
49854	F	NY	14612
49855	F	NY	14424
49856	F	NY	11229
49857	F	MD	21012
49858	F	NY	11566
49859	F	NY	10965
49860	M	NJ	08003
49861	F	MD	20721
49862	M	NJ	07830
49863	F	NY	12077
49864	F	PA	19134
49865	M	NY	12301
49866	F	NJ	07922
49867	F	NY	12589
49868	F	PA	19111
49869	F	MD	21030
49870	F	NJ	08003
49871	F	NJ	07481
49872	M	NY	11372
49873	M	CT	06033
49874	F	NY	11423
49875	F	NY	10465
49876	F	NY	14870
49877	M	CT	06340
49878	M	NY	14847
49879	F	NJ	08857
49880	M	NY	14580
49881	F	DE	19943
49882	M	NY	10014
49883	M	CT	06071
49884	F	NJ	07066
49885	F	MD	20910
49886	M	MD	21224
49887	F	NY	11703
49888	F	NY	11416
49889	F	PA	19609
49890	M	MD	20816
49891	M	MD	21212
49892	M	NJ	08512
49893	M	NY	11217
49894	F	NY	11803
49895	M	NY	11415
49896	F	PA	16602
49897	F	MA	01890
49898	M	MD	21227
49899	M	MD	20688
49900	F	RI	02863
49901	F	MA	01940
49902	F	RI	02882
49903	F	MD	21034
49904	F	NJ	07643
49905	F	PA	18322
49906	M	NY	11530
49907	F	PA	17512
49908	F	NJ	08512
49909	M	NY	14450
49910	M	NJ	07838
49911	F	MD	20906
49912	M	MA	02062
49913	F	MD	21114
49914	F	NY	11566
49915	F	ME	04073
49916	M	PA	17820
49917	F	NY	11757
49918	F	NJ	07104
49919	F	NY	11557
49920	F	NJ	07901
49921	M	NJ	08735
49922	F	PA	15904
49923	F	MD	20879
49924	F	PA	19149
49925	F	NJ	07065
49926	M	PA	19131
49927	M	PA	16117
49928	F	NY	11803
49929	F	NJ	07082
49930	F	VT	05602
49931	M	NY	10566
49932	F	MD	21144
49933	F	MD	20901
49934	F	NJ	07030
49935	F	MD	21133
49936	F	NJ	08512
49937	M	PA	15212
49938	F	PA	19130
49939	M	NJ	07205
49940	F	NY	11746
49941	M	NJ	08701
49942	F	NY	14534
49943	F	NJ	08505
49944	F	NY	11024
49945	F	NY	11040
49946	F	NY	11598
49947	M	PA	17013
49948	F	PA	18428
49949	F	NY	10301
49950	F	PA	19087
49951	F	NY	10038
49952	F	CT	06029
49953	F	PA	18104
49954	F	DC	20016
49955	F	NY	11801
49956	F	NY	11375
49957	F	NJ	07666
49958	F	MA	01085
49959	M	NJ	07747
49960	F	NY	14485
49961	F	NJ	07440
49962	M	NJ	07726
49963	M	NY	11561
49964	F	NJ	08108
49965	F	NY	14546
49966	F	NY	11357
49967	F	PA	18104
49968	M	NJ	07095
49969	M	NJ	07436
49970	F	NJ	07001
49971	M	NY	11357
49972	F	NJ	07726
49973	M	PA	18976
49974	M	NY	12027
49975	F	NY	10977
49976	F	NY	11374
49977	F	NJ	07701
49978	F	MA	01830
49979	F	DC	20001
49980	F	PA	15219
49981	F	MA	02368
49982	F	PA	19341
49983	F	VT	05036
49984	F	NJ	07071
49985	F	NJ	08240
49986	F	NJ	07701
49987	M	PA	19072
49988	F	NH	03221
49989	M	NJ	07751
49990	F	NY	11211
49991	F	NJ	07421
49992	M	NJ	08501
49993	F	MD	21230
49994	M	NY	12037
49995	F	NY	11779
49996	F	NY	11224
49997	M	NJ	08757
49998	F	NY	14209
49999	F	PA	18347
50000	M	PA	19320
50001	F	NY	11757
50002	M	NY	10977
50003	F	PA	15235
50004	M	NJ	08619
50005	M	NY	13903
50006	M	NY	12306
50007	F	CT	06432
50008	M	NY	11693
50009	F	NY	10465
50010	F	NY	13343
50011	F	NJ	07950
50012	M	MD	20855
50013	F	NY	10162
50014	F	MD	21208
50015	F	NJ	07083
50016	M	NY	13166
50017	F	MA	01970
50018	M	NY	12603
50019	F	NJ	07747
50020	M	PA	19075
50021	F	NY	10603
50022	M	PA	19142
50023	M	MA	02148
50024	M	NJ	07724
50025	F	CT	06447
50026	F	NJ	08876
50027	F	CT	06109
50028	F	NJ	07452
50029	F	NY	11203
50030	M	NY	14028
50031	M	MD	20815
50032	F	NY	10011
50033	F	NY	10994
50034	F	MD	21144
50035	M	NY	11566
50036	F	PA	19136
50037	F	PA	18966
50038	F	NY	11362
50039	F	NJ	08050
50040	M	NJ	07093
50041	F	PA	19078
50042	F	NY	11411
50043	M	PA	17551
50044	F	PA	19082
50045	F	NY	11355
50046	F	NJ	07444
50047	M	NJ	08512
50048	F	MA	01760
50049	F	NJ	07036
50050	F	NY	13790
50051	M	PA	17011
50052	F	NJ	07410
50053	F	PA	19026
50054	F	PA	19114
50055	F	PA	18940
50056	F	PA	19114
50057	M	MA	02132
50058	F	NY	10977
50059	F	NY	12590
50060	F	CT	06477
50061	F	MD	20910
50062	F	MD	21225
50063	M	PA	19116
50064	M	NY	10128
50065	F	NY	10010
50066	F	NJ	08077
50067	F	NJ	08225
50068	F	NJ	07446
50069	F	NJ	08247
50070	F	NJ	08753
50071	F	MD	21222
50072	F	NJ	07512
50073	M	MA	01827
50074	F	NJ	08520
50075	F	PA	19446
50076	F	NY	11360
50077	F	PA	19053
50078	F	PA	19001
50079	F	MD	20748
50080	F	CT	06883
50081	F	PA	19152
50082	M	MA	02571
50083	F	NY	12477
50084	F	CT	06811
50085	F	PA	19056
50086	F	NJ	08734
50087	F	NY	10528
50088	F	NY	10025
50089	F	NJ	07728
50090	M	NY	10314
50091	F	DE	19971
50092	F	RI	02879
50093	F	NY	11694
50094	F	NY	11753
50095	F	NJ	07740
50096	M	PA	18104
50097	M	NJ	07675
50098	F	NY	11214
50099	F	NY	11221
50100	F	NY	14221
50101	M	CT	06403
50102	F	NJ	08865
50103	F	NY	14224
50104	F	NJ	07204
50105	M	NJ	08225
50106	F	NY	10901
50107	F	RI	02909
50108	M	CT	06114
50109	F	NY	12603
50110	M	CT	06443
50111	F	PA	19083
50112	M	PA	19020
50113	F	NY	11554
50114	M	PA	19047
50115	F	PA	18103
50116	F	NJ	07502
50117	F	MA	02144
50118	M	NY	10550
50119	F	NY	11961
50120	M	PA	16508
50121	F	MD	20650
50122	F	CT	06612
50123	F	NJ	07004
50124	F	MD	21133
50125	M	PA	19126
50126	M	NY	13126
50127	F	NJ	08520
50128	F	NY	12520
50129	F	NJ	08757
50130	F	MD	20855
50131	F	DE	19713
50132	F	CT	06801
50133	M	PA	18064
50134	F	PA	15102
50135	F	MD	21014
50136	F	NY	10002
50137	F	VT	05059
50138	F	NY	13502
50139	F	MD	20901
50140	F	NY	10952
50141	F	PA	15214
50142	F	MD	20902
50143	F	NY	11803
50144	M	PA	19147
50145	M	PA	15237
50146	F	NY	14224
50147	M	MD	21228
50148	M	NJ	07016
50149	M	NY	11050
50150	F	CT	06776
50151	M	PA	18938
50152	F	MD	20878
50153	F	PA	17304
50154	F	NJ	07024
50155	F	MA	02139
50156	M	NJ	08755
50157	F	PA	19341
50158	F	NY	12866
50159	F	PA	17055
50160	F	PA	17603
50161	M	NY	13066
50162	F	NY	10023
50163	F	NY	10541
50164	M	NY	11758
50165	F	MD	20854
50166	F	NY	11801
50167	F	NY	11753
50168	F	NY	11722
50169	F	NJ	07063
50170	M	NJ	08753
50171	F	PA	19082
50172	F	CT	06237
50173	F	NH	03045
50174	M	PA	19128
50175	F	NY	14217
50176	F	NJ	08810
50177	F	NJ	07871
50178	F	NY	11040
50179	F	RI	02886
50180	M	NY	10706
50181	F	MA	01760
50182	F	NJ	08046
50183	M	NJ	07643
50184	F	NY	13156
50185	F	NY	10576
50186	M	NY	11768
50187	F	CT	06459
50188	F	MA	02062
50189	F	NJ	08302
50190	F	NY	11572
50191	F	NY	11358
50192	F	NY	11233
50193	F	PA	19020
50194	M	NY	11710
50195	F	NJ	07728
50196	M	NY	11554
50197	F	DE	19807
50198	M	NY	10701
50199	F	PA	18042
50200	F	NJ	08620
50201	F	NJ	08010
50202	F	MA	01824
50203	F	NJ	08109
50204	F	NJ	08733
50205	M	NY	11208
50206	F	NY	10970
